,Respondents,Labels,Normalised_EAR,Normalised_MAR,Normalised_MOE,Normalised_Circularity
55,1,0,-1.2261664706729447,-0.20427984848761477,0.18379108486659038,-0.5548868755415577
56,1,0,0.34734473212695277,0.0222423145051972,-0.11010853372972382,0.41175530492246526
57,1,0,-0.8297304772579965,-0.2711487051303263,0.009510345425775094,-1.013008898689559
58,1,0,-1.8929037210228836,-0.5465661154186239,0.11830419298207903,0.3439595507708694
59,1,0,-1.9397110404651137,0.08194649696916513,0.6461677698308119,-1.5694906033215188
60,1,0,1.9753313957628638,-0.7088905434861649,-1.067232884253077,1.344035622065247
61,1,0,2.011670615802294,-0.5313653994410572,-0.9499687802257557,0.7451590313498684
62,1,0,1.8203859370098303,-0.44594198992231554,-0.8426409946645111,1.086100754977096
63,1,0,-0.7208820436461642,-0.2866082928443931,-0.03519641736720177,-0.10831015972396386
64,1,0,2.1396369090026925,-0.15360545857622038,-0.7139417643565622,1.4756738656016284
65,1,0,7.135256154652459,0.26207390066059455,-1.5238580335010639,3.697768948677824
66,1,0,3.0405323930514476,0.1713118198596157,-0.7078305613876221,1.5690931601178835
67,1,0,1.1908812389141716,-0.4498927819027796,-0.6873325753960352,1.004659554055639
68,1,0,-1.2086747987356725,-0.08377054353958256,0.27401775695596575,-1.2983235063126857
69,1,0,-2.0885280204630994,0.07913290756795495,0.694488596462058,-1.4951575349019661
70,1,0,2.2374250142013654,-0.3341210549923744,-0.865125658377055,0.705242132422629
71,1,0,-0.6238215049312358,-0.1187116411414223,0.06641845752972965,-1.620311267845827
72,1,0,-0.87592511231037,-0.31995262840111616,-0.01482963396069294,-0.3596050655400059
73,1,0,1.5840506858125063,-0.2642791526470883,-0.6533735517921203,1.5430568138731942
74,1,0,-0.7610266750873808,-0.11071275653135686,0.11416841029577555,0.3718942746039267
75,1,0,2.587766499254946,-0.10164671118188916,-0.7871552571449093,2.0203901081976876
76,1,0,-4.851603733201829,-1.0191125554914349,0.7433812995223802,-2.011463471147856
77,1,0,1.1794961784965314,-1.444108491070825,-1.4094058478705698,0.46901101301520787
78,1,0,2.3939280532320137,-1.7535182631424788,-1.896604904196418,1.1010672920908786
79,1,0,-0.14007757667767198,-1.3394211242246332,-1.0088324094445835,0.8294020952506966
80,1,0,3.7777149903859346,-0.6646289807268558,-1.4410514618398298,3.893538013758719
81,1,0,1.3568996818146803,-0.9691710666981845,-1.1060757234562972,1.5314291302277216
82,1,0,4.4059397053540375,-0.4764870010088962,-1.4481594795997041,2.7044302630549955
83,1,0,2.743248782203504,-1.0133192463916498,-1.4556346163169236,2.1725471105866223
84,1,0,0.9362312382725567,-1.3804182827569658,-1.3056555467313418,0.9557682258529722
85,1,0,1.9876126312827544,-0.8097563947263411,-1.1417226429355947,0.7433024064511425
86,1,0,2.407449565120166,-0.06536897095857727,-0.7179332265351109,0.30512847308004076
87,1,0,0.9668701260473148,-0.1650211642688683,-0.4201578567165581,0.1355554644666526
88,1,0,0.7170878355608098,0.18305422063206508,-0.09480084713441952,0.6993505236462456
89,1,0,0.7483533224821367,0.16757940584519615,-0.11504178667275154,0.039792261074525534
90,1,0,-2.8016429668541587,0.25729604522940186,1.0956722335696278,-1.0868043363553406
91,1,0,1.3812967513378405,0.24293994104145367,-0.23411174472796872,0.7578842051150106
92,1,0,-1.086613153713073,0.17300999283105523,0.4386699043750785,-0.7709838271998399
93,1,0,-1.1158897125002099,0.35427924268817773,0.5914755923559708,-0.5169657587353321
94,1,0,0.3742677245686364,0.18049624260844158,0.0009039712581467694,0.35140944996347956
95,1,0,0.7483533224821367,0.6559995998449026,0.24644439630921836,0.6249471493641582
96,1,0,-0.6239288051590388,0.38821314118111766,0.4603728521680454,0.055922690569173025
97,1,0,0.9949748612210253,-0.030902500153988304,-0.3292545093725306,1.0380699393449524
98,1,0,0.5814809407538534,0.100080225507151,-0.11823134920220402,1.4174668614404489
99,1,0,-11.271787481287186,-0.5582957650855848,4.741645213017063,-5.04460244305408
100,1,0,0.8092919867970593,0.17565848699135586,-0.12612427936982867,0.6547905349651255
101,1,0,-1.2476911162626578,0.20491726238907432,0.5158811696313638,-0.5946889339951626
102,1,0,-1.3892178643236408,-0.3991182097529891,0.07924512306211419,-1.0208472538223101
103,1,0,-0.22740085970082646,-0.1857135131406077,-0.10252338341908027,0.5214550579718878
104,1,0,0.0038342903693428148,-0.049452031932171105,-0.06565448339455827,0.003472322809320077
105,1,0,0.988514253262445,0.40696784641107814,-0.006108018115588561,1.1544519454132327
106,1,0,0.5648841973789818,0.2006586283488282,-0.03863429721533357,0.42071546308238617
107,1,0,0.7341225424269341,0.2692547707334409,-0.03576152861401351,1.557101103423257
108,1,0,1.8327319148346615,-0.17994426612751468,-0.6559412125462739,1.1739220521445994
109,1,0,0.04126214678584576,0.04325523523252649,-0.006139421412685984,0.599985616262675
110,1,0,-0.2247595031975043,0.4390754921190109,0.375268040583089,-0.28845444168813217
111,1,0,-0.4596802843985721,0.0649766855728239,0.15920156824277526,0.4385968812556166
112,1,0,-1.457003349421798,-0.12925111688286675,0.31658457422514713,-0.9394313428939609
113,1,0,1.4132829583798099,0.03203266124696895,-0.39532664009209045,1.3012919225407709
114,1,0,0.5235437599829956,0.5100660236765696,0.2039529080972879,0.4935016950200454
115,1,0,-0.15343374392855316,0.07056806154760158,0.07183469246907363,-1.2257148029713467
116,1,0,0.3934503745614786,0.09977082615461802,-0.06510951131096901,-0.5480005349602847
117,1,0,0.26375021107504587,0.6099415026522887,0.35614000300058823,-0.7401671838818923
118,1,0,-1.3233926525853374,-0.4066371615264248,0.05288849895450103,-0.7377920039464657
119,1,0,-0.6592575961370748,0.37110906599829707,0.45821864353930686,-0.8449223863133608
120,1,0,2.4918888642023886,0.2203808660816801,-0.5391611546818329,1.342581380942104
121,1,0,0.555690837022292,-0.24902384117152,-0.37106868143186217,0.8387642224782701
122,1,0,2.818738527826628,-0.25192915577051345,-0.9463319544409928,1.7241365372104
123,1,0,-1.8268323701307332,-0.2665659562840721,0.32492320183112144,-1.0796336067112746
124,1,0,2.2079833653105005,-0.20417415679560044,-0.7664542894417012,1.6824406218922343
125,1,0,0.5948277100794747,0.03663135075614709,-0.1692025313936002,-0.12382842578990842
126,1,0,2.0001689422508795,-0.2471342880333262,-0.7455836433048223,1.584474735718639
127,1,0,1.9870307330330477,0.06877283924824182,-0.5181469092081833,0.6227562553822534
128,1,0,3.7892722119371296,-0.031075574615718773,-1.019319098584606,1.7372239368609714
129,1,0,4.698523674749346,-0.17115689858178723,-1.3096571564550465,3.044601678121893
130,1,0,5.29406036942947,0.3604744704764699,-1.0926881968054787,2.657527059070581
131,1,0,7.64409191944232,0.9633314910388131,-1.2000643622881741,5.530873895932049
132,1,0,3.032329662840585,0.046312287342341794,-0.7915816867064229,2.639442469075983
133,1,0,1.8279486850812756,0.828155460413791,0.06445557725208702,1.483297892653894
134,1,0,3.111273251726817,0.2523128784736128,-0.6694078957253405,2.7585397555585396
135,1,0,2.2024036626552856,0.5663928193119122,-0.22214700951634894,1.894028130163671
136,1,0,-0.5116258182861882,0.4941681356531624,0.5071062950108354,-1.2785458339822988
137,1,0,1.4104813012996742,0.20927150907323364,-0.26635211632023403,0.6721224748483104
138,1,0,3.881883064486182,0.08302056473400456,-0.963951716699174,2.9139456137451676
139,1,0,2.592779070500086,0.27179774273408375,-0.5285861539409553,3.227746653614182
140,1,0,3.078033469169536,0.4849667499531328,-0.5020534668576325,1.9609708341220193
141,1,0,3.252036003089073,-0.05191479019045613,-0.9104125852189525,2.0356569416440604
142,1,0,-0.2388457790102544,0.02661596337912464,0.0635209124993815,0.7628032991027476
143,1,0,3.4514717330074,-0.05413049347783637,-0.9580086755625533,2.386012121394933
144,1,0,2.3845766511271993,-0.11584788905877484,-0.7476716453296085,2.0003170455498145
145,1,0,2.0001236635967468,0.4004913431374868,-0.28619153867246855,1.8113245787936143
146,1,0,3.662173260048293,-0.18061542158021776,-1.0910948260199387,2.587459484266387
147,1,0,-0.5257140690669442,0.22221992730426346,0.3009833859570296,-0.5095008591807464
148,1,0,3.052733668314183,0.8730658655496315,-0.22981118959588265,0.9653494759866228
149,1,0,1.4442709655974093,-0.9920679282675021,-1.1436108512972676,0.8969327706223059
150,1,0,0.016954106229891703,-0.37805405937124686,-0.31898135539681116,0.1097946620962764
151,1,0,2.2357034755114444,-0.8336258093131531,-1.2162715975782445,1.607819620269769
152,1,0,-0.543343607412664,-0.4837713772953678,-0.24058451604160616,0.693413674501202
153,1,0,2.4445318297385157,-0.5181535909565143,-1.0435212772443685,1.3698012284521177
154,1,0,-7.853850410503523,-0.4899847567171066,2.6281552448861376,-2.888035652211411
155,1,0,3.80424960867556,-0.21135455615726972,-1.1433370167046488,2.9132434108977785
156,1,0,0.6142803204510242,-0.4961934863799974,-0.5708373680047631,0.7601644247382587
157,1,0,1.417548989068209,-0.049956226638830814,-0.455760271349468,1.3311089099896993
158,1,0,0.16441804958718145,-0.5273677941041417,-0.4729082552142368,-0.3695507288113085
159,1,0,-0.21733219145738103,-0.11307478253517608,-0.049825599615723415,0.06154708604589252
160,1,0,2.2374250142013654,-0.046289270741155686,-0.662554852431398,1.8366644046121896
161,1,0,2.0183776165463443,-0.8764244088047016,-1.1961966358415046,1.6307962898120307
162,1,0,2.0717151473554893,-0.4101765967261484,-0.8786442462135408,0.7189991768616899
163,1,0,5.158977371487508,-0.08068134798859072,-1.347010997459323,2.697327191033823
164,1,0,4.709351188335113,-0.5152692877539351,-1.5358640445293845,3.1610850610180306
165,1,0,-0.06581900407228529,-0.7099302389994877,-0.5484626597700311,0.0031691731590801956
166,1,0,1.7838022639198294,-0.6365833993223619,-0.9698371291723445,0.3123490369641544
167,1,0,0.6002785093252903,-0.41635664447981335,-0.5077206391798121,0.5980497845643008
168,1,0,2.4337187286284,-0.392893244578092,-0.9533966346810251,1.215940922187527
169,1,0,-1.9594457762231778,-0.2650331171153225,0.3694400686051399,-1.1459280982685363
170,1,0,1.2059884740972802,-0.35424153194116054,-0.6215198426097871,1.2323387426802204
171,1,0,1.3742127725047113,-0.6086297781100929,-0.8490699223107324,0.7808818380923791
172,1,0,-0.024173974700943863,-0.0713378771600821,-0.07418020214643874,-0.21976459072069962
173,1,0,1.5969274530456907,-0.3275622675937822,-0.7021453727924204,1.816792968785558
174,1,0,1.9675466069417031,-0.4894695000183612,-0.9095745545400705,1.2206849359328236
175,1,0,1.5528402245800847,-0.39817851997715836,-0.7418389620975995,1.689546138135163
176,1,0,-6.432458724391843,0.30996871502838386,2.7058672839046376,-2.223851937543077
177,1,0,-2.610502648490317,-0.845942011915683,0.10180933042966697,-1.7934091624378499
178,1,0,3.301658397750087,-1.199674607625976,-1.70233050274279,1.2667881886324701
179,1,0,1.8134900637276972,-1.0621478839728813,-1.2807654575093215,1.1243289020007994
180,1,0,2.453595046067457,-0.7663035640093103,-1.2190527632828516,1.0409666164745326
181,1,0,-2.523177141065888,-0.8643251767556798,0.05810727501288117,-1.6814376518189025
182,1,0,0.7895821552020557,-1.0800858995840559,-1.0486800665769629,0.10014908266483936
183,1,0,0.780326906006607,-0.5999990012809121,-0.6914621009597566,1.0973706690888092
184,1,0,1.8007891588833296,-1.071098573692354,-1.2842164066637305,0.36407290515560187
185,1,0,0.9791338182179726,-1.0456753146908053,-1.0700506118424564,0.9617223807271702
186,1,0,1.5969274530456907,-0.5627500232266844,-0.871236559201909,0.8115446471463409
187,1,0,4.996063114675123,-0.84216453207282,-1.8045063819197227,3.4513697070522924
188,1,0,-0.2388457790102544,-1.104047090036042,-0.8029517664321644,0.7628032991027476
189,1,0,1.8222002583661914,-0.7507490368504262,-1.0605821150775623,1.5322365828666058
190,1,0,3.2891140287472416,-0.6007289240194451,-1.2923300441575922,2.13790534875549
191,1,0,4.73705684376156,-0.3600462146988791,-1.4405627510437495,2.889886284038004
192,1,0,4.3943730179966405,-0.9629026491977591,-1.765359788274014,3.465693810232062
193,1,0,2.8539580748300484,-0.6955370631562949,-1.260572947951088,2.4667875547508826
194,1,0,5.619247041205925,-0.7323164466813147,-1.853204881391777,3.8770600851856645
195,1,0,4.437390603069451,-0.9320486704607533,-1.7536248076276,3.4998735875431506
196,1,0,-1.3963719726804917,-0.8801672736344023,-0.30316487089392957,0.6030576597996311
197,1,0,-2.0525949992962533,-0.08970879192960664,0.5438126499080916,-0.2773922571905959
198,1,0,3.0790264404363126,-0.5521180983183633,-1.2124769642281947,1.9072533496576682
199,1,0,-0.21133167917847057,-0.369721596626334,-0.2480646331234233,-0.03057993855252999
200,1,0,0.8864236421961369,-0.743157862111459,-0.8244056336063275,0.375811309558247
201,1,0,2.055624745507985,-1.0491625586159847,-1.327154270043049,0.9032051210983941
202,1,0,-0.21133167917847057,-0.8815956517767161,-0.6399473127325326,-0.03057993855252999
203,1,0,0.1923304343909161,-0.5573715172705669,-0.5031773598201975,0.609882470507667
204,1,0,0.18952493801499615,-0.2610180164775052,-0.27874543373649957,-0.3932228209790841
205,1,0,-0.6059213362296656,-0.7047724978433603,-0.39408459045633015,-0.39241640029087066
206,1,0,0.0566817120263605,-0.8382884781288793,-0.6790995726531057,1.0189661246812671
207,1,0,-7.681407639824432,-0.7735535255713796,2.2401418062851643,-2.9935623660785473
208,1,0,-4.247959308594878,-0.7046132238341302,0.7984829055412991,-0.4236044508576602
209,1,0,-1.7402997948799679,-0.9979083973016424,-0.2954578672291687,-0.0042452713316297784
210,1,0,-1.5809579236679123,-0.38266088068561604,0.15238077538200545,-0.3904338888871751
211,1,0,-3.933146200747879,-0.5339398115115253,0.8320074007648296,-2.2519053078712674
212,1,0,-1.5242951661090411,-0.4067316984583103,0.11522653009692267,-0.13538902653850907
213,1,0,-4.171794524810313,-0.001980905229888364,1.3967989461688506,-1.4880680939942073
214,1,0,-1.5242951661090411,0.12813326578797044,0.5449434748879529,0.7054159718424364
215,1,0,2.2374250142013654,-0.2590715048279725,-0.8123071418181183,1.841946418704017
216,1,0,-1.5265824478296472,-0.6043003055378477,-0.04280011618576826,0.6194579288382918
217,1,0,-0.5852979493333335,-0.6105237021789168,-0.32680167827602885,0.4696055929261946
218,1,0,1.2196218387785613,0.27271582396394256,-0.16848509111295218,0.9767389485876061
219,1,0,-0.7086454457746207,-0.4710410769094271,-0.1826080687622849,-0.48857904537575336
220,1,0,-2.3353088892086147,-0.33924268688180115,0.4330054576849772,-0.4209390358938733
221,1,0,-1.3234613294377993,-0.9919659864169733,-0.4138230096187089,0.8912570100350508
222,1,0,-1.914092573112056,-0.318930294542623,0.31064589898453787,0.3788738856944972
223,1,0,-2.2314320967588532,-0.5531815597215997,0.22174530498546252,-1.086771673737949
224,1,0,-0.31179709196128386,-0.5941117775302319,-0.39171417707991646,0.01050947356358444
225,1,0,-0.6941770977139299,-0.5748076415380802,-0.2676842550243433,0.49593091127986416
226,1,0,-1.9639377084593304,-0.39511089580870745,0.26464926798120814,-0.06114813570414214
227,1,0,-2.0081367049825345,-0.4950857179304109,0.19718329573717644,0.934671564337964
228,1,0,0.7555042770847624,-0.09262811461339653,-0.3095814621100255,1.0926846523587255
229,1,0,4.127748023656156,-0.36204554615942597,-1.3140339871367268,4.085818503262217
230,1,0,-9.909262370636467,-0.4548614741025007,3.89335712212335,-3.4305506329046214
231,1,0,-0.5366076701962715,-0.6369683485976732,-0.3611998526322919,-0.48491223005559775
232,1,0,-2.8182632625877777,0.30972853711675397,1.1460667394186295,-0.45540660358354645
233,1,0,-0.44797631004323907,0.6672007096385902,0.6206613593899182,-1.4774962286245321
234,1,0,2.148425296616651,-1.0838378712065633,-1.3727248918341886,2.294562544727744
235,1,0,-1.2327151364238416,0.3058792422835592,0.5912546734796842,-0.6320466454952673
236,1,0,-1.2155695922697023,0.046176106102486944,0.3793935499026936,-1.6417885987112388
237,1,0,-0.593037157396809,0.7115208946307204,0.7015975148877501,0.17221232660155542
238,1,0,-5.390929033647519,0.6297337835044868,2.5061546581116008,-3.03373120941656
239,1,0,-2.1862728934849276,0.964066062024687,1.4571810357290806,-1.2761757918125536
240,1,0,-0.4191477554311414,-0.6637957876440849,-0.41516938704557405,-0.410732115431637
241,1,0,4.8498601397125265,-0.2080155936626575,-1.365201484608033,2.2119257624855893
242,1,0,4.450020274586504,0.23038427092104438,-0.9936437237259754,2.575055791639151
243,1,0,4.389145409885035,-0.5608543814200585,-1.5001111970900662,2.601710847499917
244,1,0,2.903380692491216,0.06224800258991856,-0.7497813878550844,2.890158830681406
245,1,0,4.250801899309878,0.8738007980721864,-0.5246073564955347,3.1769330308093036
246,1,0,-1.493519386176629,-0.5959303700999165,-0.04622421816127527,0.7775418038598784
247,1,0,-12.961858037540695,-0.40111095728740037,6.408770127786575,-3.3530771570445577
248,1,0,-10.734506659610219,0.016315286901917574,5.047631657745613,-3.0431589853106242
249,1,0,1.7202243748744326,-0.370350376783147,-0.7637954204875901,1.9184528809943002
250,1,0,1.0276044606895849,-1.0903832525870087,-1.1146922860436055,0.10752058128203931
251,1,0,-0.1101268364030497,-0.8104314019445741,-0.613009085858995,1.3377110656360145
252,1,0,0.3922287929603746,-0.006833583985768874,-0.1446461857091459,1.8762495868869509
253,1,0,2.2230592026492197,0.3809727917312612,-0.3581406465182792,2.2160352424571936
254,1,0,-4.1035525985750985,0.20510579446355473,1.5537581446851711,-1.679487631642115
255,1,0,1.126115158149352,-0.019610610812109745,-0.3563364135506276,0.9356880774141837
256,1,0,-1.223972878271446,-0.27603735096349996,0.12609998152096882,-0.8347088977336287
257,1,0,0.29266665509218975,-0.2603622320318067,-0.30703949028082067,0.11448754070719824
258,1,0,1.8250953490437094,-0.12074259986529805,-0.6117760314784771,0.25399149802864046
259,1,0,3.1390567691426443,-0.6140199097770205,-1.2682182301657914,3.2148406116029262
260,1,0,2.3523035330363027,-0.2259081283493039,-0.8169365817191223,3.208059580967554
261,1,0,-0.12074246570776578,-2.3242371856504818,-1.7653222769805756,-1.2126915910657605
262,1,0,-0.09252345356942569,-0.11459875280834932,-0.08732129511034908,0.5382593310627588
263,1,0,2.8855779207478434,-0.023648552820605007,-0.804686851598466,2.2184951360328955
264,1,0,0.32386661013907775,0.31746064815831265,0.11833475726625294,1.7302303979299094
265,1,0,2.055624745507985,-0.9639927104352926,-1.2668518650653124,1.7713154939102167
266,1,0,0.07747341129553349,-1.4620343146897894,-1.1572864432811854,-0.7110842641228257
267,1,0,-1.318808274597157,-1.3727882233588613,-0.7187857173218001,-0.38497110902679155
268,1,0,-0.9545299427860487,-0.9978589150830134,-0.5243235260204056,0.8144654562110338
269,1,0,0.43821451973269204,-0.9961741045105256,-0.8978137803272427,1.3965057153602907
270,1,0,-1.9238808916320436,-1.155592951271174,-0.3686175073074314,-1.0800245930742725
271,1,0,-1.6844164032042948,-0.7116958080720548,-0.08084661925775016,-0.8301594601944857
272,1,0,-0.7445359845356905,-1.1674791245793736,-0.7156606519060169,0.29747987979496876
273,1,0,-1.33885893775292,-1.2943613232940734,-0.6506055723587476,-1.2320279356992014
274,1,0,-5.414851026555111,-1.2040548805324747,0.7914537935929296,-1.280529097116969
275,1,0,2.0556632789526996,-0.8220447516760616,-1.1663581145421382,2.7187561877310955
276,1,0,1.459498199237496,-0.9547197415283107,-1.1202706687931732,1.1428106650380738
277,1,0,1.066744686144858,-0.8453887368578739,-0.9448605181746762,1.35983237672718
278,1,0,2.426198514816471,-1.5727391654707081,-1.7768294576178103,1.2297012064545845
279,1,0,5.438645270101316,-1.436618038514408,-2.2673710312956814,3.041632827788192
280,1,0,2.021689724082086,-1.1283141997773098,-1.375512377713818,0.4612380412493473
281,1,0,1.410563265712277,-0.4919938980469433,-0.7737420592586631,-0.048078285565667435
282,1,0,0.8418676275781762,-0.9774946902903694,-0.9859213455700265,-0.028166039672785692
283,1,0,0.49099352124531936,-1.007817906963015,-0.9199947699248648,-0.4257718463883227
284,1,0,1.2885814400015847,-1.352009532515667,-1.367712283980562,0.2903732126352481
285,1,0,1.621897491504201,-0.5666259671967303,-0.8801805691467741,0.9720766621241634
286,1,0,-0.40661798099551133,-1.0614842860290583,-0.7253043362515159,-0.45699208149197507
287,1,0,-2.033969155577715,-1.0939144529211837,-0.2850059194146955,-1.5162363030626718
288,1,0,5.930702014110893,-1.2173088783295698,-2.2156006884738706,3.63126313349472
289,1,0,2.4323594761768446,-0.9607988238345746,-1.3502035329510653,1.3806411872611093
290,1,0,4.004297796184519,-1.4686971006325598,-2.0235171702973482,2.2049747104113098
291,1,0,6.21278901233633,-1.1499626850476827,-2.222917351084145,3.870490306512818
292,1,0,4.754310206790963,-1.4449124802562092,-2.1491272592874635,2.2368800161399895
293,1,0,2.832026297712278,-0.7537283584729206,-1.2958171542290298,2.3120652019183554
294,1,0,0.2456704772676153,-0.9203052884690012,-0.7910431887575846,-0.5261148526136514
295,1,0,1.45982698100147,-1.1224643816079587,-1.2415109805421827,-3.7162579828274353e-06
296,1,0,1.0718270816849365,-1.0716173042487775,-1.1117029924846948,0.4482889386309203
297,1,0,-1.0670821143445792,-1.1861617880413347,-0.6410779291229245,-1.936184868408133
298,1,0,0.050774942175707494,-1.2705761613827116,-1.0053916536410463,0.8440235048434936
299,1,0,1.9068213477649352,-0.9904129643374108,-1.2512541620259967,-0.4767557499234454
300,2,0,0.5036259472869915,0.9863236988403474,0.8533376895323698,0.7398086966928917
301,2,0,0.6507050545331566,1.0483392561973826,0.7159707461818491,0.3821274439415767
302,2,0,1.1816483492863836,0.6684339051786385,-0.7330482922626215,1.0872414902849352
303,2,0,0.6988813791478177,0.9863236988403474,0.5340274229786145,0.383216117481787
304,2,0,0.8377107267776384,0.9761459945345761,0.29540599252651206,0.5763696365232421
305,2,0,1.5374723702120046,1.109241585326096,-0.5496717869219566,0.8352278260405722
306,2,0,1.1895512865390678,0.9799473567147655,-0.24146344339437645,0.42894460327615475
307,2,0,0.494047980043704,0.6753661079680658,0.3420989179776963,0.13526601254976595
308,2,0,1.1816483492863836,1.1694885401110147,0.07680953920789922,0.3469113451450775
309,2,0,1.5329385449189648,0.8420962883127621,-0.9648493317374838,1.000285012020434
310,2,0,1.1816483492863836,0.6750192898550067,-0.7224042926234929,0.3417726092601273
311,2,0,0.6905894951428806,0.7915177042204318,0.22172139746582925,-0.13477565868092956
312,2,0,0.6436504219190884,1.1778951840556937,0.9447977805731079,0.857049691327676
313,2,0,0.8364190541799335,1.1139557818988761,0.5255191606397831,0.6809144163183838
314,2,0,0.6355916898187862,1.2343539424331826,1.0528429998331172,-0.2930081018790587
315,2,0,1.3122321883889616,0.9829187098116505,-0.42006551551025356,0.5561362299137685
316,2,0,1.1633264509718941,0.9248063811035458,-0.2911069069228485,0.3935808623684994
317,2,0,0.6345796054600248,0.7365846620416341,0.21904298253535767,0.2710579924672353
318,2,0,1.4398024934712361,1.574207670078008,0.3316925746033268,0.6792958080083189
319,2,0,0.9819430168582439,1.1025907894567275,0.2768094200952397,0.6807104247533431
