,Respondents,MOE,MAR,EAR,Circularity,Labels
67,1,2.361506217726205,0.7755455788018906,0.3284114066608856,0.4742151331642296,0
68,1,2.66359860860068,0.8030871315361051,0.30150456188967845,0.423229753257419,0
69,1,2.795726342814522,0.8153415469174866,0.29163853930591205,0.4188720756440164,0
70,1,2.3056369516416177,0.7842545092839307,0.34014657369432777,0.46758637794002267,0
71,1,2.598363109535419,0.800458686767236,0.30806267370011886,0.4161013168265904,0
72,1,2.5728319068236245,0.7853203294588224,0.3052357705048698,0.44401189323576057,0
73,1,2.372177418730703,0.7895083677905871,0.3328201177351375,0.4861346254544567,0
74,1,2.6133679385865998,0.801060403022681,0.3065241565089079,0.4602064421235213,0
75,1,2.330138180936493,0.8017423964661806,0.3440750437143417,0.4967022322128891,0
76,1,2.811090266939531,0.7327260099012501,0.2606554540487873,0.40744165969322427,0
77,1,2.1346036683353775,0.700755682111505,0.32828374302287855,0.4623564943268656,0
78,1,1.9815074215205646,0.6774803257931072,0.34190148289892547,0.4763494889197152,0
79,1,2.2604788916151746,0.708630791385092,0.3134870199468024,0.47033513583709197,0
80,1,2.1246594275493202,0.7593920439325031,0.357418245054183,0.5381715592045525,0
81,1,2.229921389071347,0.7364828593987669,0.3302730145592602,0.48587720199429196,0
82,1,2.1224258213319014,0.7735450281355042,0.3644626918692856,0.511846089658951,0
83,1,2.1200768525459917,0.7331618116946366,0.3458185069160043,0.5000708121672031,0
84,1,2.167205910692142,0.7055467793110942,0.3255559500969445,0.4731327357356689,0
85,1,2.2187197877711586,0.7484748312995958,0.3373453625937528,0.468428988363041,0
86,1,2.3518903435190337,0.8044713902030957,0.34205310312189097,0.4587283245402623,0
87,1,2.4454625516774637,0.7969750519598752,0.3258995118993708,0.45497417436222676,0
88,1,2.547701947249285,0.823159029779931,0.32309863823304896,0.46745594453957967,0
89,1,2.5413414836254566,0.8219949365267863,0.3234492262543699,0.45285408785787373,0
90,1,2.9217933134442964,0.8287438725263675,0.28364219628849097,0.4279125429068243,0
91,1,2.5039252295298025,0.8276639343004955,0.33054658523326497,0.46875181251116255,0
92,1,2.715338499047032,0.8224034525418676,0.30287327080233134,0.43490444350685753,0
93,1,2.7633557868846825,0.8360394355030526,0.30254498514850175,0.4405281095887894,0
94,1,2.5777759966706695,0.8229666058317283,0.31925450733292265,0.4597529318113566,0
95,1,2.654934022796834,0.8587363554300376,0.3234492262543699,0.46580873993377847,0
96,1,2.7221583805898626,0.8385921136987258,0.3080614705148096,0.4532111969004878,0
97,1,2.4740277985115346,0.807064131161609,0.3262146575908194,0.4749548004314895,0
98,1,2.5403392032517575,0.8169173093301768,0.3215780429182382,0.48335420924234707,0
99,1,4.06749499716902,0.7673909622147559,0.18866426701172606,0.3402914728533529,0
100,1,2.537858948067875,0.8226026855682697,0.3241325473169162,0.46646943795572904,0
101,1,2.7396011792987243,0.8248036775352078,0.3010670617926726,0.4388074084310691,0
102,1,2.602393729723738,0.779365097011635,0.29948008562653966,0.4293727563874886,0
103,1,2.545275236224866,0.7954184696004053,0.3125078413052744,0.4635175447930981,0
104,1,2.5568608297202884,0.8056687422610391,0.31510074107129893,0.45205000645470994,0
105,1,2.575572566179814,0.8400029367763264,0.326142213116616,0.4775313633666763,0
106,1,2.5653515873245274,0.8244833217039982,0.32139193932628685,0.46128728673975494,0
107,1,2.5662543191445484,0.8296434678925926,0.3232896528233224,0.486445549772813,0
108,1,2.371370563258693,0.795852461322837,0.3356086449134257,0.4779624089985821,0
109,1,2.5755626980840924,0.8126426482954727,0.31552042934151076,0.4652561204768069,0
110,1,2.695415251533339,0.8424182350695683,0.31253745952143824,0.445587085711173,0
111,1,2.627519048639845,0.8142766448335838,0.30990323181675894,0.46168316064543996,0
112,1,2.6769747017563392,0.7996658544929068,0.2987199893851269,0.4311752104396157,0
113,1,2.453265452811388,0.8117984299420106,0.3309052548763965,0.4807822305346517,0
114,1,2.64158160086096,0.8477584992317874,0.320928378269852,0.4628986896854341,0
115,1,2.600065094032955,0.8146972562035858,0.3133372537761779,0.4248372259254147,0
116,1,2.557032080422713,0.8168940347576684,0.3194696073670787,0.4398410355571207,0
117,1,2.689404503514043,0.8552716341436742,0.3180152457639433,0.4355866883283921,0
118,1,2.594111488251403,0.7787994837134647,0.30021820081388456,0.43563927206356534,0
119,1,2.721481447308417,0.8373054592995731,0.30766531961027327,0.4332675293709966,0
120,1,2.4080672446863867,0.8259669274335611,0.3429999429028115,0.4816963313628192,0
121,1,2.46088821475653,0.7906559489027304,0.32128885179002514,0.4705424024999034,0
122,1,2.2801188826230145,0.7904373965536696,0.34666499303069775,0.4901435209807186,0
123,1,2.6795950118195164,0.7893363429410659,0.2945730005688753,0.428071294563058,0
124,1,2.3366432026922745,0.7940297673106876,0.339816436842308,0.489220421666771,0
125,1,2.5243221428985088,0.8121443664527004,0.3217277037074871,0.44923171519523575,0
126,1,2.3432015437864724,0.7907980905755015,0.33748615976823726,0.4870515703146168,0
127,1,2.4146707100870035,0.8145622105700605,0.337338837617619,0.46576023607635764,0
128,1,2.2571835799186397,0.8070511116317493,0.3575478391796734,0.4904332608640289,0
129,1,2.165948454582647,0.7965134912229533,0.3677435118724615,0.5193770911365951,0
130,1,2.234128252893765,0.8365054716378543,0.3744214194303154,0.5108077069998925,0
131,1,2.200386627742151,0.8818554031176741,0.40077293326516844,0.5744202808839507,0
132,1,2.3287472304741335,0.8128726151018326,0.3490600458755378,0.5104073351051961,0
133,1,2.597746298809798,0.8716867834989782,0.3355550093164819,0.4848116320926645,0
134,1,2.3671388254813106,0.8283690137070794,0.3499452608313528,0.513044011206588,0
135,1,2.5076849988299443,0.8519956835647455,0.33975387018795283,0.4939047242473681,0
136,1,2.7368437840344466,0.8465625802859271,0.3093207530602967,0.4236676080357672,0
137,1,2.49379409355447,0.8251312258294761,0.3308738391682511,0.46685314704793784,0
138,1,2.2745820913741976,0.8156339960058839,0.35858630871094016,0.5164845170686336,0
139,1,2.4113903072056404,0.829834763012415,0.34413125097696917,0.523431708955627,0
140,1,2.4197278742793578,0.8458704058618381,0.3495725345205418,0.4953867582458117,0
141,1,2.2914060978678896,0.8054834812215966,0.3515236701041705,0.4970402222383619,0
142,1,2.5974525920305855,0.8113909587361109,0.31237950645397444,0.46886071555959485,0
143,1,2.2764496181702145,0.8053168048973024,0.35375999471695196,0.5047966804812898,0
144,1,2.3425454151072684,0.8006741125751698,0.3417966231995147,0.4962578378347423,0
145,1,2.487559801714895,0.8395157416874939,0.33748565204693426,0.4920737633259402,0
146,1,2.234628949855065,0.7958019736404277,0.3561226456374524,0.5092564919770737,0
147,1,2.672072222289912,0.8261052708509664,0.309162777847004,0.4406933738264238,0
148,1,2.505276625517528,0.8750651696273201,0.34928884128576154,0.47334485352604827,0
149,1,2.2181264417668443,0.7347604425273454,0.3312527314457662,0.471830186842215,0
150,1,2.4772560094372578,0.7809496481471623,0.31524785697242713,0.4544038600085694,0
151,1,2.1952937055331745,0.7466792541079001,0.3401272696340889,0.48756839904349575,0
152,1,2.5018912416110215,0.7729970607830521,0.30896509325693255,0.4673245095697276,0
153,1,2.2495783461452135,0.7704106580698464,0.3424689161815551,0.48229894728743716,0
154,1,3.403357048623419,0.7725296591912598,0.22699048267760524,0.3880353659881724,0
155,1,2.2182124908833885,0.793489621624492,0.35771578461741055,0.5164689711101931,0
156,1,2.3981133884338353,0.7720626073776703,0.32194583087745093,0.46880229393491374,0
157,1,2.434274935471989,0.8056308142041042,0.3309530909859605,0.4814423441320644,0
158,1,2.4288863947183694,0.7697175194530045,0.31690140845070425,0.4437917077602185,0
159,1,2.561834859670352,0.8008827195691037,0.31262074389609895,0.45333571450769966,0
160,1,2.3692923091425353,0.8059066610351554,0.34014657369432777,0.4926347577459017,0
161,1,2.201602012696213,0.7434597286015645,0.3376903383600561,0.4880770759181829,0
162,1,2.3013889034708956,0.7785332296294781,0.3382884259393596,0.4678909429840261,0
163,1,2.154210474412901,0.8033195163334731,0.37290669870705473,0.5116888358641937,0
164,1,2.0948657521057417,0.7706276298361899,0.36786492359310446,0.5219558984374357,0
165,1,2.4051443623444726,0.7559842558690961,0.3143197005988373,0.45204329507226326,0
166,1,2.272732673669257,0.7615017733569347,0.3350599840356559,0.45888817946890165,0
167,1,2.417947035828804,0.7780683354130862,0.3217888249344495,0.4652132634031811,0
168,1,2.277898894682454,0.7798333701419413,0.34234766607174305,0.4788926581564074,0
169,1,2.6935838837899473,0.7894516507983212,0.29308597202012543,0.4266036112370525,0
170,1,2.3821870508505243,0.7827409460013507,0.3285808080108087,0.47925568692628906,0
171,1,2.3106822671029006,0.7636045850740592,0.33046715073961913,0.46926095349204366,0
172,1,2.554181728590342,0.8040223791142056,0.3147866771241634,0.4471077995225705,0
173,1,2.3568514802903056,0.7847478941977191,0.33296450826891205,0.4921948271522513,0
174,1,2.2916694385907146,0.7725684193867716,0.3371203570537077,0.47899768513087776,0
175,1,2.34437826330368,0.779435785193895,0.33247014673115083,0.4893777295737696,0
176,1,3.4277770908044967,0.8327061751698945,0.24292891664506078,0.4027396248266485,0
177,1,2.6094842513810974,0.7457527675197614,0.285785502298036,0.4122691297520438,0
178,1,2.0425557370469645,0.71914322590295,0.35208009889740144,0.4800183577942083,0
179,1,2.1750273118079693,0.7294886764518949,0.33539288104180853,0.4768644740444046,0
180,1,2.1944197587846803,0.7517435713630082,0.3425705443790485,0.4750189295110562,0
181,1,2.5957514237503148,0.7443698935754579,0.2867647058823529,0.4147480494218799,0
182,1,2.2479572607291516,0.72813928886727,0.3239115358585996,0.45419031804197996,0
183,1,2.3602085656541765,0.7642538354343782,0.32380775434672265,0.4762676499642421,0
184,1,2.173942893936816,0.7288153606379784,0.3352504624986533,0.4600332860549523,0
185,1,2.241241832548304,0.7307278258069806,0.3260370278633159,0.47326455383433796,0
186,1,2.3037166770253283,0.7670558905566306,0.33296450826891205,0.46993979260099317,0
187,1,2.010448237219358,0.7460369285168091,0.3710798988531281,0.528382464578484,0
188,1,2.325174324267943,0.7263368078342735,0.31237950645397444,0.46886071555959485,0
189,1,2.244217189948656,0.7529136609809385,0.335490550715443,0.48589507806131954,0
190,1,2.1713932842193957,0.764198926981712,0.3519394356312737,0.4993038836482764,0
191,1,2.124812998841559,0.7823042886243178,0.3681755942997466,0.5159518713507677,0
192,1,2.0227495676199947,0.7369544012311338,0.36433299160125304,0.528699583646797,0
193,1,2.1813725569126112,0.7570669828109785,0.347059918954187,0.5065849551011351,0
194,1,1.9951453391577119,0.7543002529466173,0.37806782199890226,0.5378067569344741,0
195,1,2.0264371394042238,0.7392753924013085,0.364815358949973,0.5294562843630661,0
196,1,2.482226143068995,0.7431781715195771,0.29939986475233893,0.46532413196569594,0
197,1,2.748378299744313,0.8026404266816994,0.29204146560041266,0.44583198967460724,0
198,1,2.196486121890283,0.7678556773213948,0.34958366896513,0.4941975153025244,0
199,1,2.4995407078074505,0.7815764578245008,0.31268802919800603,0.45129612879399345,0
200,1,2.3184327132131157,0.7534847072531414,0.3249974445921646,0.4602931607445529,0
201,1,2.160450204153722,0.7304654978126698,0.33810800008640013,0.4719690494232889,0
202,1,2.3763964474463224,0.7430707217451334,0.31268802919800603,0.45129612879399345,0
203,1,2.4193747048875944,0.7674604887752036,0.3172143972675205,0.4654752253769891,0
204,1,2.4898996476244557,0.7897536868244419,0.3171829385083548,0.44326763503335703,0
205,1,2.4536557514688333,0.756372247051156,0.30826339293862576,0.4432854882541908,0
206,1,2.36409333648925,0.7463285047525903,0.315693332929448,0.474531864082083,0
207,1,3.2814286491484648,0.7511981928588904,0.22892412823110672,0.3856991266603969,0
208,1,2.8284052616330406,0.7563842284416992,0.2674242756870649,0.44259502090596536,0
209,1,2.4846479731607056,0.7343210931269499,0.29554331279888496,0.45187914785135574,0
210,1,2.6253756992763226,0.7806030999212636,0.2973300545656893,0.4433293787624739,0
211,1,2.838939917495861,0.7692231393115391,0.27095435679034957,0.40211855567140226,0
212,1,2.61370043958005,0.778792372170865,0.2979654287757612,0.44897577687277834,0
213,1,3.016418639409193,0.8092397587206471,0.2682783311799014,0.41902902766169703,0
214,1,2.7487336474363353,0.8190275998487297,0.2979654287757612,0.4675902265436073,0
215,1,2.322234513854651,0.7899001132023725,0.34014657369432777,0.4927516954254615,0
216,1,2.5640425305006223,0.7639302697352611,0.29793978089205325,0.46568721494355175,0
217,1,2.474798570191137,0.7634621145979436,0.3084946483296937,0.4623696576380372,0
218,1,2.5245475895878133,0.8299038256913702,0.3287336824681803,0.4735970032693496,0
219,1,2.520109619431902,0.7739546978852648,0.3071115208312781,0.44115655857300046,0
220,1,2.713558517092475,0.7838692344221837,0.2888713213607364,0.44265403010880167,0
221,1,2.447453198626045,0.7347681111050989,0.3002174307225095,0.47170453207089635,0
222,1,2.675108546888869,0.7853972345438605,0.2935945292602319,0.46036096263614623,0
223,1,2.6471726403961378,0.7677756784159774,0.2900361188007304,0.4279132660193756,0
224,1,2.4544006244044776,0.7646967019592644,0.31156148444380644,0.4522058008289031,0
225,1,2.4933754855272423,0.7661488559769859,0.3072737581740434,0.4629524697222976,0
226,1,2.660654677405128,0.779666547283578,0.2930356028178628,0.4506193842830756,0
227,1,2.639454334333516,0.7721459392815393,0.2925399879958569,0.4726656800631291,0
228,1,2.480209809047461,0.8024208205741785,0.3235294117647059,0.4761639069765734,0
229,1,2.164573089951684,0.7821538888750428,0.36134325632427655,0.542428426732026,0
230,1,3.8009310101347955,0.7751718088313734,0.20394261478686582,0.3760247121228524,0
231,1,2.463989371522034,0.7614728155399679,0.3090406250695788,0.44123773762089,0
232,1,2.937629160425923,0.8326881077816684,0.2834558285978268,0.4418909580465866,0
233,1,2.772527051351008,0.8595789591392352,0.3100344715195389,0.4192630765270457,0
234,1,2.14613020276896,0.7278570467266109,0.3391485967568612,0.5027720926808272,0
235,1,2.763286365874172,0.8323985445005305,0.30123499134234655,0.43798035192941276,0
236,1,2.696711641550582,0.8128623708653294,0.30142724877990357,0.4156258335751495,0
237,1,2.7979602320549772,0.8629129459454122,0.3084078665805915,0.4557857148699719,0
238,1,3.3650198808849527,0.8567605088682968,0.2546078594468752,0.3848098349529372,0
239,1,3.035392960411007,0.8819106612348399,0.2905425006703003,0.42372007802675365,0
240,1,2.4470301162572,0.7594547208988888,0.31035773358625257,0.44287999951622004,0
241,1,2.148494339962226,0.7937407951452103,0.36944048694080606,0.5009426099506248,0
242,1,2.2652517472834606,0.8267194337635146,0.3649569787353369,0.5089818885760631,0
243,1,2.106100639950519,0.7671984902496068,0.36427437307441846,0.5095720006671529,0
244,1,2.341882454745991,0.8140713796013908,0.3476141075960569,0.5159579052180572,0
245,1,2.4126405948402754,0.8751204549410899,0.36272309137657766,0.5223067541490841,0
246,1,2.562966549021687,0.7645598982966846,0.29831052558548826,0.4691870089992785,0
247,1,4.591368276701756,0.7792151925383358,0.16971306712475065,0.3777398852248181,0
248,1,4.163647433541593,0.8106160901412302,0.19468893634246096,0.3846011149046194,0
249,1,2.3374787192072626,0.781529157824576,0.33434706866106806,0.49444545996603617,0
250,1,2.227213741395446,0.7273646702808069,0.326580541760254,0.45435351449094574,0
251,1,2.3848614503576298,0.7484240538680471,0.31382286537266757,0.48158850821795113,0
252,1,2.532038669256603,0.8088747158637729,0.31945590945546476,0.49351112787284324,0
253,1,2.4649506890127135,0.8380474582659423,0.3399854861200511,0.5010335890816385,0
254,1,3.065741116298061,0.8248178598642971,0.26904354561427546,0.4147912206119987,0
255,1,2.4655176467933995,0.8079135637641426,0.3276851677840952,0.47268818448631095,0
256,1,2.617117286516287,0.7886238570860787,0.301333020552486,0.4334936441889355,0
257,1,2.4810085920941587,0.7898030182225406,0.3183394933573717,0.45450775491033923,0
258,1,2.38524892236794,0.8003059078564418,0.33552301411877106,0.45759621108917,0
259,1,2.1789701220192885,0.763199112311157,0.35025680462469466,0.5231459841205811,0
260,1,2.3207797699168373,0.7923948288640467,0.3414347363483099,0.5229958599494338,0
261,1,2.0227613550776344,0.6345479833848994,0.31370382956547294,0.42512554476633013,0
262,1,2.5500523034904834,0.8007680788746963,0.31402025667419203,0.46388957195314967,0
263,1,2.3246290953242177,0.8076098094954539,0.3474144804949264,0.5010880482787754,0
264,1,2.614677161327955,0.8332697559900644,0.3186893465527726,0.490278432005133,0
265,1,2.1793994852660887,0.7368724013526471,0.33810800008640013,0.49118800848579064,0
266,1,2.2138290569945953,0.699407211669739,0.31592647565084625,0.43623055051662635,0
267,1,2.351622458887092,0.7061207506825617,0.3002696066343635,0.44345031838696436,0
268,1,2.412729785038635,0.7343248154278401,0.30435435413505346,0.4700044559336774,0
269,1,2.295365115682536,0.7344515553369939,0.31997155934758637,0.48289015372471417,0
270,1,2.461658465753258,0.7224592693875933,0.2934847703036349,0.4280626385774371,0
271,1,2.5520868898869575,0.7558514409001519,0.2961699477769864,0.43359436347136837,0
272,1,2.352604471844619,0.7215651317617574,0.3067090709030218,0.4585589935360083,0
273,1,2.3730472218573873,0.7120204158150921,0.30004477334327667,0.42469746047248064,0
274,1,2.8261964505859667,0.7188137197855835,0.25433961593029,0.4236237008850302,0
275,1,2.2109783970757046,0.7475504394012489,0.33810843217191894,0.5121632490530851,0
276,1,2.2254608039642942,0.7375699606249168,0.33142347836953884,0.4772736388906507,0
277,1,2.2805812631774827,0.7457943876470973,0.327019431269026,0.48207824844636565,0
278,1,2.019145366614384,0.6910794370463047,0.342263339962034,0.47919729492645363,0
279,1,1.8649987752743438,0.7013191515555026,0.37604268745556557,0.5193113642258093,0
280,1,2.145254269984035,0.7245113140165964,0.33772747788167234,0.4621844097269798,0
281,1,2.334353111625512,0.7723785214943705,0.33087475825648743,0.45090873564049655,0
282,1,2.2676784086178987,0.7358567146468699,0.32449782643358094,0.45134956972178764,0
283,1,2.2883950154453894,0.7335756500636467,0.32056338399289475,0.4425470372770621,0
284,1,2.147705352472517,0.7076838281185684,0.3295069443785,0.45840166014904377,0
285,1,2.3009061330879907,0.7667643225936379,0.3332445037923307,0.47349378564232325,0
286,1,2.3495740639249143,0.7295385956205469,0.3104982331997094,0.44185585740043504,0
287,1,2.487932367827574,0.7270990356647465,0.2922503220212689,0.4184054161096344,0
288,1,1.881266961920901,0.7178166875350985,0.3815602474633154,0.5323650968642978,0
289,1,2.1532072598227603,0.7371126615363334,0.34233242442114387,0.4825389314312903,0
290,1,1.9416268196135278,0.6989060034633762,0.3599589768761488,0.5007887217015716,0
291,1,1.8789677916530216,0.722882806277336,0.38472336220376613,0.5376613096373128,0
292,1,1.9021554106754952,0.7006952020088868,0.3683690607383417,0.5014950682490619,0
293,1,2.1702975032296026,0.7526895414520485,0.34681399224390996,0.5031595812566656,0
294,1,2.3289164467601955,0.7401587885474967,0.3178125130152896,0.44032555923780475,0
295,1,2.187362543201209,0.7249513667058759,0.3314271650848095,0.4519730509722892,0
296,1,2.2281530897348047,0.728776339121453,0.32707642148959887,0.46189773157992164,0
297,1,2.376041165300947,0.7201597280276014,0.30309227741699785,0.40910824084424874,0
298,1,2.2615601063525355,0.7138096550975849,0.3156270987857243,0.4706588369253417,0
299,1,2.1843008695426915,0.7348849372222255,0.33643942895837514,0.44141831265220344,0
300,2,3.338063193768577,0.9778411312036288,0.292936674485085,0.45440738768054734,0
301,2,3.318448447777694,0.9822354960810011,0.29599239269146604,0.4421062863970252,0
302,2,3.111541751874035,0.9553157552548193,0.30702328023702297,0.4663560317604881,0
303,2,3.292468601518306,0.9778411312036288,0.296993304887616,0.44214372722843526,0
304,2,3.2583956387505775,0.9771199485159352,0.2998776259382084,0.4487865159760179,0
305,2,3.1377262434643782,0.9865509786385894,0.3144158865654685,0.45768896971892,0
306,2,3.1817355824152935,0.9773893095144122,0.3071874718050782,0.4437163864913174,0
307,2,3.2650629624163527,0.9558069647151374,0.29273768246348914,0.43361641602448653,0
308,2,3.227182059982857,0.9908200219780098,0.30702328023702297,0.44089516114297833,0
309,2,3.0784426786994934,0.9676213106587942,0.314321691728745,0.4633654907741711,0
310,2,3.113061617892425,0.955782389505306,0.30702328023702297,0.4407184336513812,0
311,2,3.2478741509726308,0.9640373590996238,0.29682103255476405,0.42432934849430776,0
312,2,3.351122860165094,0.9914157089711041,0.2958458255160068,0.4584394506933273,0
313,2,3.2912536992970773,0.9868850222355079,0.2998507901248329,0.45238194043573277,0
314,2,3.3665507315264476,0.9954163242264944,0.29567839715136474,0.41888753879601565,0
315,2,3.15623283632114,0.9775998568390464,0.3097362924525311,0.4480906640628988,0
316,2,3.1746469488367333,0.9734820711236487,0.3066426241445071,0.4425001836422076,0
317,2,3.2474916977619968,0.9601448546790321,0.2956573700683251,0.43828647039721635,0
318,2,3.2635770315438766,1.0194980441666779,0.31238669543044045,0.4523262744912437,0
319,2,3.255740217907371,0.986079709411633,0.3028741986193961,0.45237492491315995,0
320,2,3.387959321056426,0.988416895784905,0.2917440270436007,0.4479778625947218,0
321,2,3.223220609798329,0.9751755460866167,0.3025469442340255,0.4303558202261038,0
322,2,3.3110235813393767,0.9923961083295408,0.2997248687453009,0.44681141772945454,0
323,2,3.1609421583311867,0.9785737023199688,0.30958291968132845,0.4307776950551923,0
324,2,3.2622759559951087,0.987375133424113,0.3026645037828901,0.4541988499860711,0
325,2,3.4892583824063514,0.9926081351909944,0.2844753888665725,0.415060930429589,0
326,2,3.2188687418895046,0.9653216260837576,0.2998946845894391,0.4279205825413998,0
327,2,3.4208139911913644,0.9879933780928419,0.2888182112903351,0.44366997609542036,0
328,2,3.4322580443459603,1.000774093781252,0.29157892001443503,0.4263496858523918,0
329,2,3.2620585794248993,0.9879933780928419,0.3028741986193961,0.4564220353296853,0
330,2,3.4515775796256443,0.9961882742518763,0.2886182481113237,0.4412598436938801,0
331,2,3.351398141091759,0.991497149684102,0.2958458255160068,0.4584394506933273,0
332,2,3.358237808917939,0.9923961083295408,0.2955109687867226,0.421591773150739,0
333,2,3.001820286987494,0.9723242195296214,0.3239115358585996,0.4599744234670257,0
334,2,3.0374681787935636,0.9910407750419306,0.3262719859786505,0.5064005134902839,0
335,2,3.086894718339507,0.9778411312036288,0.3167717788994197,0.4684134919335081,0
336,2,3.19889914359773,0.9683284281291671,0.3027067702547539,0.45550608357767863,0
