,Respondents,MOE,MAR,EAR,Circularity,Labels,Normalised_EAR,Normalised_MAR,Normalised_MOE,Normalised_Circularity
36,1,2.4510872112285806,0.7251439194176463,0.2958458255160068,0.46500888858426204,0,-1.7133216700567875,-1.1199046918723572,-0.4022584706605899,0.5888182804194518
37,1,2.192437341268497,0.7646691109515376,0.34877581062778124,0.5000575915541848,0,3.0069815251950667,-0.5944785571960388,-1.2253614218112128,2.1719499423810635
38,1,2.562566910654533,0.7128838351132737,0.2781913058149917,0.4038835907428379,0,-3.2877541128273107,-1.2828835025209728,-0.04749598960832178,-2.172179592815269
39,1,3.1365481361256267,0.7097984542870016,0.2262992383607316,0.3803770515657578,0,-7.915495671705618,-1.3238988564924394,1.779087726297736,-3.2339577266969113
40,1,2.2912414272993167,0.7332684925759486,0.3200310904993766,0.4715701599702072,0,0.4435235158606687,-1.0119010894912945,-0.9109366173051893,0.8851874922195707
41,1,2.5748014685313354,0.7088243129399456,0.275292802805592,0.4200336317036914,0,-3.5462430012678436,-1.3368485552225042,-0.008561886544696612,-1.44269065255277
42,1,2.9451151540975915,0.7946939420547142,0.2698345906607564,0.3859378670965815,0,-4.033007094876074,-0.19534498342640153,1.1698894596248903,-2.9827785848972943
43,1,2.697770588776277,0.7710491090874403,0.2858097394549743,0.4288289754258307,0,-2.6083411755728774,-0.5096663746436759,0.3827634436773034,-1.0454095566930137
44,1,3.105273040023905,0.7878168075322257,0.25370291030065456,0.3922433845586153,0,-5.471632520289828,-0.28676582339125883,1.67956081022846,-2.697961644659477
45,1,2.74192045945898,0.7629813552945466,0.2782653131539395,0.40652012727665904,0,-3.281154128380505,-0.616914651664309,0.5232618280664377,-2.0530886105272037
46,1,2.443432891864379,0.7787619772278389,0.3187163354560685,0.4924209347680002,0,0.3262734841670015,-0.4071357520962081,-0.4266168546748411,1.8270061320461177
47,1,2.6296758160038065,0.787276496874359,0.2993815785516656,0.452879112010585,0,-1.3980027385173772,-0.29394841579549597,0.16606506128259657,0.040922589021470196
48,1,2.746021488574891,0.8084256386757045,0.2943988756239686,0.4394779711450333,0,-1.842360856150151,-0.012803368873358189,0.5363125563292505,-0.5643999653928536
49,1,3.0380526173912505,0.7939397540695153,0.2613317983778913,0.3820914866377157,0,-4.791287254914181,-0.20537074326472096,1.4656448772528556,-3.156517587267981
50,1,2.6116598104277253,0.8010385598736705,0.3067162716504337,0.4352035499138614,0,-0.7438938209124664,-0.11100312732801376,0.1087326243480371,-0.7574733465515304
51,1,2.6634643575247425,0.8137578478038694,0.30552608879666976,0.4435396450968975,0,-0.8500344879784414,0.05808008349638272,0.27359052899402364,-0.3809362680549233
52,1,2.5601535474813866,0.7951819983377072,0.3105993385123274,0.4364300107272647,0,-0.3976013956101194,-0.18885703191179326,-0.055176048950016515,-0.7020747502747966
53,1,3.184691560108681,0.7885839507755206,0.2476170567515208,0.3609105822707028,0,-6.014369758797392,-0.27656784348465047,1.9322948180510136,-4.113248007825195
54,1,2.928151369357951,0.7818158063483878,0.2669997919266772,0.39960345076448217,0,-4.285814827470601,-0.3665398291290513,1.11590551103819,-2.365511286806272
55,1,2.635245998553268,0.7940218166510331,0.3013084232314348,0.4396885799456375,0,-1.2261664706729447,-0.20427984848761477,0.18379108486659038,-0.5548868755415577
56,1,2.5428916970348614,0.8110619509117276,0.3189526128295068,0.4610889192069361,0,0.34734473212695277,0.0222423145051972,-0.11010853372972382,0.41175530492246526
57,1,2.5804804427623433,0.7889916055670647,0.3057537629397679,0.4295462884994547,0,-0.8297304772579965,-0.2711487051303263,0.009510345425775094,-1.013008898689559
58,1,2.6146675568816145,0.7682733253465359,0.29383212535930103,0.4595879996643777,0,-1.8929037210228836,-0.5465661154186239,0.11830419298207903,0.3439595507708694
59,1,2.780542123748044,0.8155531992367019,0.2933072627352875,0.41722642752865263,0,-1.9397110404651137,0.08194649696916513,0.6461677698308119,-1.5694906033215188
60,1,2.2421272684145674,0.7560624669849675,0.3372076499116785,0.4817285265784139,0,1.9753313957628638,-0.7088905434861649,-1.067232884253077,1.344035622065247
61,1,2.2789760553315057,0.7694167995112455,0.337615131019586,0.468470091889782,0,2.011670615802294,-0.5313653994410572,-0.9499687802257557,0.7451590313498684
62,1,2.312702477694241,0.7758427772079702,0.3354702062590791,0.4760181471075381,0,1.8203859370098303,-0.44594198992231554,-0.8426409946645111,1.086100754977096
63,1,2.5664318983286547,0.7878286577707776,0.30697430868274256,0.4495752716479439,0,-0.7208820436461642,-0.2866082928443931,-0.03519641736720177,-0.10831015972396386
64,1,2.3531446108886125,0.7978337986498821,0.33905005028509405,0.4846428449563764,0,2.1396369090026925,-0.15360545857622038,-0.7139417643565622,1.4756738656016284
65,1,2.0986384918181598,0.8291032867971393,0.3950672257416015,0.5338374586508323,0,7.135256154652459,0.26207390066059455,-1.5238580335010639,3.697768948677824
66,1,2.355064980449925,0.8222757074459843,0.3491520252188083,0.4867110400306275,0,3.0405323930514476,0.1713118198596157,-0.7078305613876221,1.5690931601178835
67,1,2.361506217726205,0.7755455788018906,0.3284114066608856,0.4742151331642296,0,1.1908812389141716,-0.4498927819027796,-0.6873325753960352,1.004659554055639
68,1,2.6635986086006804,0.8030871315361051,0.30150456188967845,0.423229753257419,0,-1.2086747987356725,-0.08377054353958256,0.27401775695596575,-1.2983235063126857
69,1,2.795726342814522,0.8153415469174866,0.29163853930591205,0.4188720756440164,0,-2.0885280204630994,0.07913290756795495,0.694488596462058,-1.4951575349019661
70,1,2.3056369516416177,0.7842545092839307,0.34014657369432777,0.4675863779400226,0,2.2374250142013654,-0.3341210549923744,-0.865125658377055,0.705242132422629
71,1,2.598363109535419,0.800458686767236,0.3080626737001189,0.4161013168265904,0,-0.6238215049312358,-0.1187116411414223,0.06641845752972965,-1.620311267845827
72,1,2.5728319068236245,0.7853203294588224,0.3052357705048698,0.44401189323576057,0,-0.87592511231037,-0.31995262840111616,-0.01482963396069294,-0.3596050655400059
73,1,2.372177418730703,0.7895083677905871,0.3328201177351375,0.4861346254544567,0,1.5840506858125063,-0.2642791526470883,-0.6533735517921203,1.5430568138731942
74,1,2.6133679385866,0.8010604030226809,0.3065241565089079,0.4602064421235213,0,-0.7610266750873808,-0.11071275653135686,0.11416841029577555,0.3718942746039267
75,1,2.330138180936493,0.8017423964661806,0.3440750437143417,0.4967022322128891,0,2.587766499254946,-0.10164671118188916,-0.7871552571449093,2.0203901081976876
76,1,2.811090266939531,0.7327260099012501,0.2606554540487873,0.40744165969322427,0,-4.851603733201829,-1.0191125554914349,0.7433812995223802,-2.011463471147856
77,1,2.134603668335377,0.700755682111505,0.3282837430228785,0.4623564943268656,0,1.1794961784965314,-1.444108491070825,-1.4094058478705698,0.46901101301520787
78,1,1.9815074215205648,0.6774803257931072,0.3419014828989255,0.4763494889197152,0,2.3939280532320137,-1.7535182631424788,-1.896604904196418,1.1010672920908786
79,1,2.2604788916151746,0.708630791385092,0.3134870199468024,0.470335135837092,0,-0.14007757667767198,-1.3394211242246332,-1.0088324094445835,0.8294020952506966
80,1,2.12465942754932,0.7593920439325031,0.357418245054183,0.5381715592045525,0,3.7777149903859346,-0.6646289807268558,-1.4410514618398298,3.893538013758719
81,1,2.2299213890713467,0.7364828593987669,0.3302730145592602,0.485877201994292,0,1.3568996818146803,-0.9691710666981845,-1.1060757234562972,1.5314291302277216
82,1,2.1224258213319014,0.7735450281355042,0.3644626918692856,0.5118460896589511,0,4.4059397053540375,-0.4764870010088962,-1.4481594795997041,2.7044302630549955
83,1,2.120076852545992,0.7331618116946366,0.3458185069160043,0.5000708121672031,0,2.743248782203504,-1.0133192463916498,-1.4556346163169236,2.1725471105866223
84,1,2.1672059106921417,0.7055467793110942,0.3255559500969445,0.4731327357356689,0,0.9362312382725567,-1.3804182827569658,-1.3056555467313418,0.9557682258529722
85,1,2.218719787771158,0.7484748312995958,0.3373453625937528,0.468428988363041,0,1.9876126312827544,-0.8097563947263411,-1.1417226429355947,0.7433024064511425
86,1,2.3518903435190337,0.8044713902030957,0.34205310312189097,0.4587283245402623,0,2.407449565120166,-0.06536897095857727,-0.7179332265351109,0.30512847308004076
87,1,2.445462551677464,0.7969750519598752,0.3258995118993708,0.4549741743622268,0,0.9668701260473148,-0.1650211642688683,-0.4201578567165581,0.1355554644666526
88,1,2.5477019472492852,0.8231590297799308,0.32309863823304896,0.4674559445395797,0,0.7170878355608098,0.18305422063206508,-0.09480084713441952,0.6993505236462456
89,1,2.5413414836254566,0.8219949365267863,0.3234492262543699,0.4528540878578737,0,0.7483533224821367,0.16757940584519615,-0.11504178667275154,0.039792261074525534
90,1,2.9217933134442964,0.8287438725263675,0.28364219628849097,0.4279125429068243,0,-2.8016429668541587,0.25729604522940186,1.0956722335696278,-1.0868043363553406
91,1,2.5039252295298025,0.8276639343004955,0.33054658523326497,0.4687518125111626,0,1.3812967513378405,0.24293994104145367,-0.23411174472796872,0.7578842051150106
92,1,2.715338499047032,0.8224034525418676,0.3028732708023313,0.4349044435068575,0,-1.086613153713073,0.17300999283105523,0.4386699043750785,-0.7709838271998399
93,1,2.7633557868846825,0.8360394355030526,0.3025449851485017,0.4405281095887894,0,-1.1158897125002099,0.35427924268817773,0.5914755923559708,-0.5169657587353321
94,1,2.577775996670669,0.8229666058317283,0.31925450733292265,0.4597529318113566,0,0.3742677245686364,0.18049624260844158,0.0009039712581467694,0.35140944996347956
95,1,2.654934022796834,0.8587363554300376,0.3234492262543699,0.4658087399337785,0,0.7483533224821367,0.6559995998449026,0.24644439630921836,0.6249471493641582
96,1,2.7221583805898626,0.8385921136987258,0.3080614705148096,0.4532111969004878,0,-0.6239288051590388,0.38821314118111766,0.4603728521680454,0.055922690569173025
97,1,2.474027798511534,0.807064131161609,0.3262146575908194,0.4749548004314895,0,0.9949748612210253,-0.030902500153988304,-0.3292545093725306,1.0380699393449524
98,1,2.540339203251757,0.8169173093301768,0.3215780429182382,0.4833542092423471,0,0.5814809407538534,0.100080225507151,-0.11823134920220402,1.4174668614404489
99,1,4.06749499716902,0.7673909622147559,0.18866426701172606,0.3402914728533529,0,-11.271787481287186,-0.5582957650855848,4.741645213017063,-5.04460244305408
100,1,2.537858948067875,0.8226026855682697,0.3241325473169162,0.466469437955729,0,0.8092919867970593,0.17565848699135586,-0.12612427936982867,0.6547905349651255
101,1,2.7396011792987243,0.8248036775352078,0.3010670617926726,0.4388074084310691,0,-1.2476911162626578,0.20491726238907432,0.5158811696313638,-0.5946889339951626
102,1,2.602393729723738,0.779365097011635,0.2994800856265397,0.4293727563874886,0,-1.3892178643236408,-0.3991182097529891,0.07924512306211419,-1.0208472538223101
103,1,2.5452752362248656,0.7954184696004053,0.3125078413052744,0.4635175447930981,0,-0.22740085970082646,-0.1857135131406077,-0.10252338341908027,0.5214550579718878
104,1,2.5568608297202884,0.8056687422610391,0.3151007410712989,0.4520500064547099,0,0.0038342903693428148,-0.049452031932171105,-0.06565448339455827,0.003472322809320077
105,1,2.575572566179814,0.8400029367763264,0.326142213116616,0.4775313633666763,0,0.988514253262445,0.40696784641107814,-0.006108018115588561,1.1544519454132327
106,1,2.5653515873245274,0.8244833217039982,0.32139193932628685,0.4612872867397549,0,0.5648841973789818,0.2006586283488282,-0.03863429721533357,0.42071546308238617
107,1,2.5662543191445484,0.8296434678925926,0.3232896528233224,0.486445549772813,0,0.7341225424269341,0.2692547707334409,-0.03576152861401351,1.557101103423257
108,1,2.371370563258693,0.795852461322837,0.3356086449134257,0.4779624089985821,0,1.8327319148346615,-0.17994426612751468,-0.6559412125462739,1.1739220521445994
109,1,2.5755626980840924,0.8126426482954727,0.3155204293415108,0.4652561204768069,0,0.04126214678584576,0.04325523523252649,-0.006139421412685984,0.599985616262675
110,1,2.695415251533339,0.8424182350695683,0.31253745952143824,0.44558708571117295,0,-0.2247595031975043,0.4390754921190109,0.375268040583089,-0.28845444168813217
111,1,2.6275190486398454,0.8142766448335838,0.3099032318167589,0.46168316064544,0,-0.4596802843985721,0.0649766855728239,0.15920156824277526,0.4385968812556166
112,1,2.6769747017563392,0.7996658544929068,0.2987199893851269,0.4311752104396157,0,-1.457003349421798,-0.12925111688286675,0.31658457422514713,-0.9394313428939609
113,1,2.453265452811388,0.8117984299420106,0.3309052548763965,0.4807822305346517,0,1.4132829583798099,0.03203266124696895,-0.39532664009209045,1.3012919225407709
114,1,2.64158160086096,0.8477584992317874,0.320928378269852,0.4628986896854341,0,0.5235437599829956,0.5100660236765696,0.2039529080972879,0.4935016950200454
115,1,2.600065094032955,0.8146972562035858,0.3133372537761779,0.4248372259254147,0,-0.15343374392855316,0.07056806154760158,0.07183469246907363,-1.2257148029713467
116,1,2.557032080422713,0.8168940347576684,0.3194696073670787,0.4398410355571207,0,0.3934503745614786,0.09977082615461802,-0.06510951131096901,-0.5480005349602847
117,1,2.689404503514043,0.8552716341436742,0.3180152457639433,0.4355866883283921,0,0.26375021107504587,0.6099415026522887,0.35614000300058823,-0.7401671838818923
118,1,2.594111488251403,0.7787994837134647,0.30021820081388456,0.4356392720635653,0,-1.3233926525853374,-0.4066371615264248,0.05288849895450103,-0.7377920039464657
119,1,2.721481447308417,0.8373054592995731,0.3076653196102733,0.4332675293709966,0,-0.6592575961370748,0.37110906599829707,0.45821864353930686,-0.8449223863133608
120,1,2.4080672446863867,0.8259669274335611,0.3429999429028115,0.4816963313628192,0,2.4918888642023886,0.2203808660816801,-0.5391611546818329,1.342581380942104
121,1,2.46088821475653,0.7906559489027304,0.32128885179002514,0.4705424024999034,0,0.555690837022292,-0.24902384117152,-0.37106868143186217,0.8387642224782701
122,1,2.2801188826230145,0.7904373965536696,0.3466649930306977,0.4901435209807186,0,2.818738527826628,-0.25192915577051345,-0.9463319544409928,1.7241365372104
123,1,2.6795950118195164,0.7893363429410659,0.2945730005688753,0.42807129456305804,0,-1.8268323701307332,-0.2665659562840721,0.32492320183112144,-1.0796336067112746
124,1,2.3366432026922745,0.7940297673106876,0.33981643684230795,0.48922042166677104,0,2.2079833653105005,-0.20417415679560044,-0.7664542894417012,1.6824406218922343
125,1,2.5243221428985088,0.8121443664527004,0.3217277037074871,0.44923171519523575,0,0.5948277100794747,0.03663135075614709,-0.1692025313936002,-0.12382842578990842
126,1,2.3432015437864724,0.7907980905755015,0.3374861597682373,0.4870515703146168,0,2.0001689422508795,-0.2471342880333262,-0.7455836433048223,1.584474735718639
127,1,2.4146707100870035,0.8145622105700605,0.33733883761761896,0.4657602360763576,0,1.9870307330330477,0.06877283924824182,-0.5181469092081833,0.6227562553822534
128,1,2.25718357991864,0.8070511116317493,0.3575478391796734,0.4904332608640289,0,3.7892722119371296,-0.031075574615718773,-1.019319098584606,1.7372239368609714
129,1,2.1659484545826473,0.7965134912229533,0.3677435118724615,0.5193770911365951,0,4.698523674749346,-0.17115689858178723,-1.3096571564550465,3.044601678121893
130,1,2.234128252893765,0.8365054716378543,0.3744214194303154,0.5108077069998925,0,5.29406036942947,0.3604744704764699,-1.0926881968054787,2.657527059070581
131,1,2.200386627742151,0.8818554031176741,0.4007729332651685,0.5744202808839507,0,7.64409191944232,0.9633314910388131,-1.2000643622881741,5.530873895932049
132,1,2.328747230474133,0.8128726151018326,0.3490600458755378,0.5104073351051961,0,3.032329662840585,0.046312287342341794,-0.7915816867064229,2.639442469075983
133,1,2.5977462988097986,0.8716867834989782,0.3355550093164819,0.4848116320926645,0,1.8279486850812756,0.828155460413791,0.06445557725208702,1.483297892653894
134,1,2.3671388254813106,0.8283690137070794,0.3499452608313528,0.5130440112065879,0,3.111273251726817,0.2523128784736128,-0.6694078957253405,2.7585397555585396
135,1,2.5076849988299443,0.8519956835647455,0.33975387018795283,0.4939047242473681,0,2.2024036626552856,0.5663928193119122,-0.22214700951634894,1.894028130163671
136,1,2.7368437840344466,0.8465625802859271,0.3093207530602967,0.4236676080357672,0,-0.5116258182861882,0.4941681356531624,0.5071062950108354,-1.2785458339822988
137,1,2.4937940935544702,0.8251312258294761,0.3308738391682511,0.4668531470479378,0,1.4104813012996742,0.20927150907323364,-0.26635211632023403,0.6721224748483104
138,1,2.2745820913741976,0.8156339960058839,0.35858630871094016,0.5164845170686336,0,3.881883064486182,0.08302056473400456,-0.963951716699174,2.9139456137451676
139,1,2.4113903072056404,0.829834763012415,0.3441312509769692,0.523431708955627,0,2.592779070500086,0.27179774273408375,-0.5285861539409553,3.227746653614182
140,1,2.4197278742793578,0.8458704058618381,0.3495725345205418,0.4953867582458117,0,3.078033469169536,0.4849667499531328,-0.5020534668576325,1.9609708341220193
141,1,2.2914060978678896,0.8054834812215966,0.3515236701041705,0.4970402222383619,0,3.252036003089073,-0.05191479019045613,-0.9104125852189525,2.0356569416440604
142,1,2.597452592030585,0.8113909587361109,0.31237950645397444,0.4688607155595949,0,-0.2388457790102544,0.02661596337912464,0.0635209124993815,0.7628032991027476
143,1,2.2764496181702145,0.8053168048973024,0.353759994716952,0.5047966804812898,0,3.4514717330074,-0.05413049347783637,-0.9580086755625533,2.386012121394933
144,1,2.3425454151072684,0.8006741125751698,0.3417966231995147,0.4962578378347423,0,2.3845766511271993,-0.11584788905877484,-0.7476716453296085,2.0003170455498145
145,1,2.487559801714895,0.8395157416874939,0.33748565204693426,0.4920737633259402,0,2.0001236635967468,0.4004913431374868,-0.28619153867246855,1.8113245787936143
146,1,2.234628949855065,0.7958019736404277,0.3561226456374524,0.5092564919770737,0,3.662173260048293,-0.18061542158021776,-1.0910948260199387,2.587459484266387
147,1,2.6720722222899123,0.8261052708509664,0.30916277784700397,0.4406933738264238,0,-0.5257140690669442,0.22221992730426346,0.3009833859570296,-0.5095008591807464
148,1,2.5052766255175283,0.8750651696273201,0.34928884128576154,0.4733448535260482,0,3.052733668314183,0.8730658655496315,-0.22981118959588265,0.9653494759866228
149,1,2.2181264417668443,0.7347604425273454,0.3312527314457662,0.47183018684221506,0,1.4442709655974093,-0.9920679282675021,-1.1436108512972676,0.8969327706223059
150,1,2.4772560094372578,0.7809496481471623,0.31524785697242713,0.4544038600085694,0,0.016954106229891703,-0.37805405937124686,-0.31898135539681116,0.1097946620962764
151,1,2.1952937055331745,0.7466792541079001,0.3401272696340889,0.4875683990434958,0,2.2357034755114444,-0.8336258093131531,-1.2162715975782445,1.607819620269769
152,1,2.501891241611021,0.7729970607830521,0.3089650932569325,0.4673245095697276,0,-0.543343607412664,-0.4837713772953678,-0.24058451604160616,0.693413674501202
153,1,2.249578346145213,0.7704106580698464,0.3424689161815551,0.4822989472874372,0,2.4445318297385157,-0.5181535909565143,-1.0435212772443685,1.3698012284521177
154,1,3.403357048623419,0.7725296591912598,0.22699048267760524,0.3880353659881724,0,-7.853850410503523,-0.4899847567171066,2.6281552448861376,-2.888035652211411
155,1,2.2182124908833885,0.7934896216244921,0.3577157846174105,0.5164689711101931,0,3.80424960867556,-0.21135455615726972,-1.1433370167046488,2.9132434108977785
156,1,2.3981133884338357,0.7720626073776703,0.3219458308774509,0.4688022939349138,0,0.6142803204510242,-0.4961934863799974,-0.5708373680047631,0.7601644247382587
157,1,2.434274935471989,0.8056308142041042,0.3309530909859605,0.4814423441320644,0,1.417548989068209,-0.049956226638830814,-0.455760271349468,1.3311089099896993
158,1,2.428886394718369,0.7697175194530045,0.31690140845070425,0.4437917077602185,0,0.16441804958718145,-0.5273677941041417,-0.4729082552142368,-0.3695507288113085
159,1,2.561834859670352,0.8008827195691037,0.3126207438960989,0.4533357145076997,0,-0.21733219145738103,-0.11307478253517608,-0.049825599615723415,0.06154708604589252
160,1,2.3692923091425357,0.8059066610351554,0.34014657369432777,0.4926347577459017,0,2.2374250142013654,-0.046289270741155686,-0.662554852431398,1.8366644046121896
161,1,2.201602012696213,0.7434597286015645,0.3376903383600561,0.4880770759181829,0,2.0183776165463443,-0.8764244088047016,-1.1961966358415046,1.6307962898120307
162,1,2.301388903470896,0.7785332296294781,0.3382884259393596,0.4678909429840261,0,2.0717151473554893,-0.4101765967261484,-0.8786442462135408,0.7189991768616899
163,1,2.154210474412901,0.8033195163334731,0.3729066987070547,0.5116888358641937,0,5.158977371487508,-0.08068134798859072,-1.347010997459323,2.697327191033823
164,1,2.0948657521057417,0.7706276298361899,0.3678649235931045,0.5219558984374357,0,4.709351188335113,-0.5152692877539351,-1.5358640445293845,3.1610850610180306
165,1,2.4051443623444726,0.7559842558690961,0.3143197005988373,0.4520432950722633,0,-0.06581900407228529,-0.7099302389994877,-0.5484626597700311,0.0031691731590801956
166,1,2.272732673669257,0.7615017733569347,0.3350599840356559,0.4588881794689017,0,1.7838022639198294,-0.6365833993223619,-0.9698371291723445,0.3123490369641544
167,1,2.417947035828804,0.7780683354130862,0.3217888249344495,0.4652132634031811,0,0.6002785093252903,-0.41635664447981335,-0.5077206391798121,0.5980497845643008
168,1,2.2778988946824543,0.7798333701419413,0.34234766607174305,0.4788926581564074,0,2.4337187286284,-0.392893244578092,-0.9533966346810251,1.215940922187527
169,1,2.6935838837899477,0.7894516507983212,0.29308597202012543,0.4266036112370525,0,-1.9594457762231778,-0.2650331171153225,0.3694400686051399,-1.1459280982685363
170,1,2.3821870508505243,0.7827409460013507,0.3285808080108087,0.479255686926289,0,1.2059884740972802,-0.35424153194116054,-0.6215198426097871,1.2323387426802204
171,1,2.3106822671029006,0.7636045850740592,0.33046715073961913,0.4692609534920437,0,1.3742127725047113,-0.6086297781100929,-0.8490699223107324,0.7808818380923791
172,1,2.5541817285903416,0.8040223791142056,0.3147866771241634,0.4471077995225705,0,-0.024173974700943863,-0.0713378771600821,-0.07418020214643874,-0.21976459072069962
173,1,2.3568514802903056,0.7847478941977191,0.33296450826891205,0.4921948271522513,0,1.5969274530456907,-0.3275622675937822,-0.7021453727924204,1.816792968785558
174,1,2.2916694385907146,0.7725684193867716,0.3371203570537077,0.4789976851308778,0,1.9675466069417031,-0.4894695000183612,-0.9095745545400705,1.2206849359328236
175,1,2.34437826330368,0.779435785193895,0.33247014673115083,0.4893777295737696,0,1.5528402245800847,-0.39817851997715836,-0.7418389620975995,1.689546138135163
